"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PGM2",0.994280249999999,10.831977975,5.16003522056274,4.6560270206144e-05,0.00432679078403432,2.15420153079742
"CYP3A43",-1.4263904,7.57566971,-5.15859860906762,4.67140231687718e-05,0.00432679078403432,2.15109718361203
"LINC00424",-0.72123663,7.381093575,-5.15745021949459,4.68373004450966e-05,0.00432679078403432,2.14861551166616
"SIGLEC11",-3.18107825,7.658939575,-5.13698119056562,4.90909534346649e-05,0.00451616401908695,2.10436142767637
"FN1",2.18246765,12.926318375,5.12730150148498,5.0194781742176e-05,0.00459863019010654,2.08342052409269
"SPHK1",1.98008057,6.783932595,5.12533381634163,5.04222352098289e-05,0.00460045834089348,2.07916261850311
"NCBP2",0.730499249999999,10.893287025,5.12258296346744,5.0741975579481e-05,0.00461065713349456,2.07320941509898
"RETSAT",-1.124912,10.4783388,-5.1168007164754,5.14207990633456e-05,0.00463931805017852,2.06069364962331
"HBBP1",-1.16667951,5.232221005,-5.11465371881299,5.16751952652011e-05,0.00463931805017852,2.05604567153977
"ACADS",-0.934922769999997,7.983408815,-5.11456988642317,5.16851544086462e-05,0.00463931805017852,2.05586417661736
"EBNA1BP2",0.769045550000005,10.434352925,5.10700186701843,5.25923054496842e-05,0.00470170969405221,2.03947701506976
"BCL2L14",-1.6574986,9.6329021,-5.10361132166459,5.30039495469574e-05,0.00471042879525042,2.03213374728833
"ACSF2",-1.22785471,8.371855845,-5.10270324440168,5.3114753453277e-05,0.00471042879525042,2.0301668529034
"ANG",-2.0570028,10.24313955,-5.09740651912932,5.37657681412141e-05,0.00473679988195657,2.01869269011391
"ANOS1",2.12193977,8.746143685,5.09681146374833,5.3839410502596e-05,0.00473679988195657,2.01740348099047
"WASF1",1.73217582,8.15920667,5.0916316794994,5.44847901293342e-05,0.00476958079308499,2.00617996646128
"LOC100506236",-1.92396895,2.690857025,-5.09037730318454,5.46422588716606e-05,0.00476958079308499,2.00346163760858
"CAVIN3",1.28462079,8.734560855,5.07976527187767,5.59930843075754e-05,0.00486056653494655,1.98045902446361
"ZNF33B",-0.777610299999999,9.05797255,-5.07875770280468,5.6123090205508e-05,0.00486056653494655,1.97827450754284
"KRT80",2.62273756,5.539426,5.06929779458212,5.73587488175045e-05,0.0048933079686192,1.9577601104509
"COQ9",-0.7546953,10.26513575,-5.06768673330013,5.75719239735833e-05,0.0048933079686192,1.95426565065202
"SIMC1P1",-1.44074347,10.212624665,-5.06695547133479,5.76689496754116e-05,0.0048933079686192,1.95267943860373
"VASH1",1.09814338,7.20353198,5.06642945315696,5.77388457881303e-05,0.0048933079686192,1.95153840119563
"SEPSECS",-0.769844459999998,9.10709017,-5.06561488493294,5.78472536000282e-05,0.0048933079686192,1.94977139456659
"SKAP2",1.1228581,11.3186608,5.06542398891781,5.7872689115166e-05,0.0048933079686192,1.94935728404849
"PLAAT2",-4.0740828,9.41462865,-5.06412481914302,5.80460960600265e-05,0.0048933079686192,1.94653891300929
"STX12",-1.1146979,12.09490425,-5.05641525183069,5.90860444385955e-05,0.00496210867897008,1.9298110755621
"SAPCD1-AS1",-1.1826703,6.86503894,-5.0521686563131,5.96669314533289e-05,0.00499198315944058,1.92059484841346
"PRRX1",2.11263958,9.50949861,5.04328814072049,6.09005018308397e-05,0.00507603393267499,1.90131683663331
"CTPS1",0.96212145,9.240675075,5.03831297594671,6.16028750274001e-05,0.00511534585105801,1.89051372547868
"VCAN",1.37606985,12.473883825,5.032988785064,6.23636361390262e-05,0.00515778995814145,1.87895042883431
"TAFAZZIN",-0.806397770000001,8.130118915,-5.0314915024093,6.25792927130057e-05,0.00515778995814145,1.87569814057596
"CASZ1",-0.992247050000005,10.378572575,-5.02980659797612,6.28228783040823e-05,0.00515868901807336,1.87203808975541
"TRIM68",-0.742003850000001,9.453218825,-5.02442065480974,6.3607995862377e-05,0.00520388515226848,1.86033683156923
"TMEM158",1.45604342,8.76448339,5.02012785573199,6.4240891957086e-05,0.00521568352976507,1.85100876248112
"IGF2BP3",3.28699787,7.921625405,5.0191550304016,6.43852037652711e-05,0.00521568352976507,1.84889464241647
"FSTL1",1.3933127,12.35356815,5.01840334267473,6.44969366848277e-05,0.00521568352976507,1.84726103956214
"TSPAN12",-1.1263904,10.1249129,-5.01708615745607,6.4693201510324e-05,0.00521568352976507,1.84439835862069
"FMO4",-1.34629408,8.34618716,-5.01254553432158,6.53744275255946e-05,0.00525150881402159,1.83452898037369
"MFAP2",2.18110413,7.577031375,5.00869867432222,6.59572634335752e-05,0.00525932277850244,1.82616622172622
"ECT2",1.4763034,11.1138779,5.00800550496077,6.60628445984197e-05,0.00525932277850244,1.82465919937957
"ALAD",-1.065235,10.4810793,-5.00721572576887,6.61833501060926e-05,0.00525932277850244,1.82294208931075
"PPP4R4",-2.01251415,5.423356765,-4.99416984009752,6.82064997982432e-05,0.00538472717989238,1.79457083838109
"TESK2",-0.870241060000001,8.53507877,-4.99341419932606,6.83255891065217e-05,0.00538472717989238,1.79292710291241
"PLEKHH1",-1.14316465,10.399432525,-4.99237281534814,6.84900574953612e-05,0.00538472717989238,1.79066171855944
"LOC101926959",-3.6415226,4.91441889,-4.98673548891272,6.9387373191464e-05,0.00540706988597114,1.77839699406604
"ITGB1P1",1.04348255,11.481275175,4.98569650517094,6.95540496379632e-05,0.00540706988597114,1.77613627389646
"LETMD1",-0.555498600000002,10.8774599,-4.98508820313695,6.96518234951069e-05,0.00540706988597114,1.77481263207888
"AKR1C1",-2.72985385,12.818592775,-4.98447974071799,6.9749762635323e-05,0.00540706988597114,1.77348861167338
"SMPDL3A",-1.21517095,11.860491075,-4.9829585117481,6.99952340029444e-05,0.00540719279818564,1.77017827258728
"TMEM9B",-0.614669299999997,11.90704765,-4.96843338715095,7.23836599811349e-05,0.00552731455268046,1.73856096214151
"SIRT7",-0.740481500000001,9.81441565,-4.96756296110152,7.25293861673515e-05,0.00552731455268046,1.73666574837716
"NOC3L",0.636884900000002,10.53730755,4.96527553856963,7.29137652625497e-05,0.00552731455268046,1.73168496752068
"CRISPLD1",2.57124711,7.940797075,4.96501004617948,7.29585122989414e-05,0.00552731455268046,1.73110684075801
"LINC01138",0.896407699999999,9.5936073,4.96301700481948,7.32953172381965e-05,0.00552731455268046,1.72676668879771
"LINC01145",0.896407699999999,9.5936073,4.96301700481948,7.32953172381965e-05,0.00552731455268046,1.72676668879771
"LINC02591",0.896407699999999,9.5936073,4.96301700481948,7.32953172381965e-05,0.00552731455268046,1.72676668879771
"PTER",-1.0558976,10.8918004,-4.9593662782386,7.3916350796364e-05,0.00553551077334837,1.71881586944311
"LYPD6B",-3.15473559,9.156779575,-4.95878246618265,7.40161582572429e-05,0.00553551077334837,1.71754430451378
"COL18A1",0.951217700000001,9.23059305,4.95665168284627,7.43815944087651e-05,0.00553551077334837,1.71290315222952
"TTL",0.843974350000002,9.694872375,4.95652895841276,7.44026976887743e-05,0.00553551077334837,1.71263583003681
"WFDC11",-2.30897692,3.49499979,-4.95160310784544,7.52547626226681e-05,0.00557513805778251,1.70190522507514
"NKX3-2",2.928947,5.97776703,4.9500046386495,7.55333844339349e-05,0.00557513805778251,1.69842267383254
"AKR1B10",-4.5482946,12.43153,-4.947713998868,7.59344801018247e-05,0.00557513805778251,1.69343176184797
"FAM20A",-2.03909995,8.186304725,-4.94767589383278,7.59411706035054e-05,0.00557513805778251,1.69334873408475
"DKK2",2.5600329,5.70070183,4.94473125599233,7.64600038116693e-05,0.00558057641907065,1.68693227116662
"CBLIF",-7.74699687,9.881189645,-4.94439962318706,7.65186609263216e-05,0.00558057641907065,1.68620959067879
"LRRC66",-2.37662013,8.602532585,-4.94062909325525,7.71887859129847e-05,0.00561099204090748,1.67799241612207
"FAM83D",1.6107055,10.02260185,4.93483477483301,7.82302118607134e-05,0.00565560258478068,1.66536265517626
"CAPN9",-3.50247985,8.421828145,-4.93437939114184,7.83126603909462e-05,0.00565560258478068,1.66436995628649
"HSD17B4",-0.733848899999998,12.27645815,-4.93273629241584,7.86108812941868e-05,0.00565870730251109,1.66078800600289
"PRMT1",0.794659800000005,10.71598205,4.9272340794407,7.96179375968049e-05,0.00569298764267053,1.64879171362961
"CNTD1",-3.57708592,6.34160721,-4.9234616470897,8.03159453160586e-05,0.00569298764267053,1.64056548869544
"UBALD1",-1.48868103,5.735806035,-4.92340648367399,8.03261980145086e-05,0.00569298764267053,1.64044519057602
"LINC02615",-1.29191887,8.083188795,-4.92324322676357,8.03565487955048e-05,0.00569298764267053,1.64008916525271
"SIVA1",0.706983700000006,9.80006705,4.92115056074863,8.074662352056e-05,0.00569298764267053,1.63552537123853
"KIF26B",2.05745113,7.849956625,4.92041168446674,8.08848087543303e-05,0.00569298764267053,1.63391391358741
"SMIM5",-2.60656697,8.146477265,-4.91951881446389,8.10521139427497e-05,0.00569298764267053,1.63196654786589
"ZBTB7C",-3.19202514,7.74183948,-4.91845371791808,8.12521496959302e-05,0.00569298764267053,1.62964347522757
"P3H1",0.848961469999999,8.200842165,4.91767832295082,8.1398091323195e-05,0.00569298764267053,1.62795221502321
"UBL3",-1.75644039999999,12.1491734,-4.91163691269551,8.25443192771243e-05,0.00575365432051973,1.61477340674453
"ANP32E",0.814650749999997,11.844528175,4.91038163847653,8.27845261037299e-05,0.00575365432051973,1.61203479697951
"TRIM59",0.965194649999999,8.995354525,4.90766315335599,8.3307161679123e-05,0.00577188462996199,1.60610352758654
"CORO1C",0.880959949999996,11.631962025,4.90316272753829,8.41797416379011e-05,0.00581417150110251,1.59628317531841
"GATA6",-1.797253,12.26074695,-4.90056621153126,8.46873838010899e-05,0.00581431467649699,1.59061665908666
"SLC25A20",-0.945928199999999,10.49066175,-4.89636962341337,8.55144226677491e-05,0.00581431467649699,1.58145718125286
"CYP2C8",-2.52994437,6.966243555,-4.89508661989641,8.57688995856516e-05,0.00581431467649699,1.57865664111383
"CTB-49A3.2",-1.42294976,5.94775894,-4.89502227101311,8.57816830355812e-05,0.00581431467649699,1.57851617722729
"CLUL1",-2.84682367,5.172510735,-4.89440459327598,8.59044882034656e-05,0.00581431467649699,1.5771678648332
"PDLIM4",1.00219732,7.90703644,4.89401775370212,8.59814894093413e-05,0.00581431467649699,1.57632342889917
"PFDN2",0.899488049999999,10.902800475,4.89330581023245,8.61233860729562e-05,0.00581431467649699,1.57476929216739
"EPB41L4B",-1.5895673,11.86509785,-4.89252238607104,8.62798037331429e-05,0.00581431467649699,1.57305907435736
"PRLR",-1.89704532,8.35556584,-4.89065675001589,8.66534547782138e-05,0.00582167824086837,1.56898620569395
"ZSCAN31",-1.1499849,8.4608279,-4.88910972074901,8.69645383641697e-05,0.00582167824086837,1.56560869708777
"PMEPA1",1.9374348,10.5457669,4.88756324627597,8.72766414729539e-05,0.00582167824086837,1.56223222772974
"STK3",1.059411,10.5739922,4.88675901606738,8.74393962477636e-05,0.00582167824086837,1.56047625720116
"HDGFL1",-0.964458900000001,7.54608232,-4.88389392694527,8.8021717463305e-05,0.00583409182375487,1.55422019413975
"TDRKH",0.870720250000001,7.487965825,4.8832549393204,8.81521248909783e-05,0.00583409182375487,1.55282485316225
"LRRN4",-0.854600300000003,5.8577771,-4.87946139308921,8.89303696563666e-05,0.00586808102872412,1.5445403835659
"SLC26A9",-4.07981077,8.508371425,-4.87796479573624,8.92393077131962e-05,0.00587033579880645,1.54127178404448
"NUDT12",-0.945050800000001,9.7194679,-4.87606257791805,8.9633546680014e-05,0.00587033579880645,1.53711707180165
"CRYL1",-1.11146875,9.979984725,-4.87545967876471,8.97588667987635e-05,0.00587033579880645,1.53580020147615
"MFSD4A-AS1",-2.93087899,5.257114395,-4.8725377150919,9.03687530370033e-05,0.00589284006936294,1.52941759742395
"ACADVL",-0.934871150000001,10.714713525,-4.86969577068482,9.09659646918489e-05,0.00591438827912898,1.52320920675386
"BACC1",0.86922109,8.732434055,4.86038762029818,9.29501359565346e-05,0.00602511315455559,1.50287105901777
"CIDEC",-1.62914011,8.163290795,-4.85917201818023,9.32124762984335e-05,0.00602511315455559,1.50021454410001
"UQCR10",-0.688920449999999,13.492652875,-4.85685901244329,9.37137214602663e-05,0.00603990383283594,1.4951595366915
"LINC01565",-1.4217165,3.8121353,-4.8522657198308,9.47172305039554e-05,0.00608688613769042,1.48511993362207
"RPGRIP1L",0.897877500000002,7.34403086,4.8508888129915,9.50201621731225e-05,0.0060887052472263,1.48211013275245
"HRH3",-0.803132210000002,7.060626215,-4.84546259669065,9.62235617149446e-05,0.00613807528044734,1.47024762419188
"SPP1",3.38937493,10.398587485,4.84492183138489,9.63443325783986e-05,0.00613807528044734,1.46906532151591
"ANXA8L1",2.16044396,5.60400459,4.83908896389914,9.76568043390998e-05,0.00618614002572052,1.45631136583568
"LINC00842",2.16044396,5.60400459,4.83908896389914,9.76568043390998e-05,0.00618614002572052,1.45631136583568
"CST1",3.56132899,5.873869485,4.83565783978457,9.84372951471664e-05,0.00621781558606218,1.44880790952566
"GRINA",0.974759319999999,6.89971312,4.83387002587743,9.88464759451059e-05,0.00622592391528109,1.44489786169419
"BLNK",-1.1883016,11.6395612,-4.83116663161487,9.94684811249016e-05,0.00622838756872148,1.43898498244364
"WDR43",0.86294575,9.889806325,4.83023883395524,9.96828638612712e-05,0.00622838756872148,1.43695558560453
"RDH12",-3.62240811,7.044661785,-4.83004217446367,9.97283652923245e-05,0.00622838756872148,1.43652541962154
"COMMD5",0.721140300000002,9.2719461,4.82762898432414,0.000100288424331234,0.00623318652980709,1.43124668358774
"COL2A1",-3.63256401,6.156344535,-4.82728941033096,0.000100367488662719,0.00623318652980709,1.43050385091763
"C1orf210",-1.25226313,7.745719395,-4.82101951260482,0.000101838726594824,0.00630688940596043,1.41678680863821
"EXD1",-2.470734445,3.2415304375,-4.81384510023046,0.000103549018277112,0.00638520214316954,1.40108773028615
"PACC1",0.91968505,9.244386175,4.81329110324666,0.000103682287526185,0.00638520214316954,1.39987533187681
"TMEM43",0.772970899999999,10.11815365,4.81210892195208,0.000103967253334726,0.00638520214316954,1.39728811249357
"FBN1",1.77088965,11.320220075,4.81025843393777,0.000104414907694187,0.00639352401880088,1.39323811265412
"B3GNT6",-2.98655551,8.054644305,-4.80831239596773,0.000104887781679362,0.00639352401880088,1.388978751529
"COL11A1",4.47733182,7.18968945,4.80798366679443,0.000104967874378401,0.00639352401880088,1.38825922633502
"HMCN1",1.99395995,7.978852055,4.80404954717112,0.00010593121396208,0.00643452313631032,1.37964765099496
"PSMD2",0.645556249999998,11.156621325,4.80049900003313,0.000106808309546419,0.00646852950518616,1.37187484096453
"IAH1",0.858755099999996,10.38487955,4.79942698840742,0.000107074571665839,0.00646852950518616,1.36952784891585
"PPP1R36",-1.693181,8.98232275,-4.79759435867272,0.000107531309972177,0.00647099447683484,1.36551543953411
"NQO1",-1.44870580000001,13.7929449,-4.79692305219587,0.000107699109735783,0.00647099447683484,1.36404560933325
"TENT5A",-1.58003760000001,12.1262668,-4.78947792047511,0.000109577956978785,0.00656608887615311,1.34774252610447
"DOP1B",-1.1248465,9.25878355,-4.78217775799038,0.00011145242805297,0.00664539414447927,1.33175350492579
"KCNJ14",-0.839271370000001,6.327775965,-4.78045467440953,0.000111899578999513,0.00664539414447927,1.3279790736795
"ELOA",-0.857454949999999,10.831307125,-4.77997798918964,0.000112023602023113,0.00664539414447927,1.32693485753301
"GAB4",-1.92892744,4.11178937,-4.77772318785,0.000112612139315526,0.00664539414447927,1.32199534853997
"PRKCD",-0.946764280000001,8.16574886,-4.77712622070338,0.000112768479882039,0.00664539414447927,1.32068754227309
"ME2",-0.733352250000001,11.922290625,-4.77702309189711,0.000112795510666995,0.00664539414447927,1.32046161052615
"MARVELD2",-0.848947549999998,11.478039275,-4.77624534179896,0.00011299957568304,0.00664539414447927,1.3187577158994
"ADRB2",-2.16893277,8.180771465,-4.77195500319809,0.000114132000928116,0.00669423437189753,1.30935777440252
"CYP3A5",-2.09109675,12.362017975,-4.76687200168955,0.000115488517447001,0.00675592591112786,1.29821968476202
"TMEM266",-1.79496999,7.234068205,-4.76322925230755,0.000116470691810366,0.00679545186349375,1.29023657025329
"FAP",3.99209892,7.63110712,4.75927515713106,0.000117546379276013,0.00683499253903188,1.2815702313764
"CBFB",0.724001299999998,11.7609533,4.758476120121,0.000117764970001812,0.00683499253903188,1.27981883771707
"L3HYPDH",0.718367900000001,7.75301671,4.7550496274524,0.00011870701953093,0.00685700362807961,1.27230794154813
"HAPLN4",-3.343651825,5.3004979175,-4.75484770735101,0.000118762770880094,0.00685700362807961,1.27186530936698
"CCDC160",-1.73663659,4.934873045,-4.75344998036827,0.000119149418498327,0.00686145911045818,1.26880126377818
"ACKR4",-2.15173324,9.48819393,-4.74982995552803,0.000120156740638199,0.00688845635701057,1.26086503896271
"AMIGO2",1.30066625,10.618937525,4.74774127540737,0.000120741858806207,0.00688845635701057,1.25628564699006
"HHIP",-2.86474258,8.39033356,-4.74714214509904,0.000120910229057772,0.00688845635701057,1.25497201752643
"DUXAP8",1.69985689,8.389397055,4.74651308595396,0.000121087265580678,0.00688845635701057,1.25359274452641
"LINC02873",-1.02537151,5.463803215,-4.7462133599229,0.000121171709856755,0.00688845635701057,1.252935558032
"RASSF6",-2.01826875,11.470190475,-4.74221722342043,0.000122303281069629,0.00693500267159779,1.2441730294403
"CHP1",-0.888867200000004,13.31479895,-4.74024377570908,0.00012286603067183,0.00694913970924782,1.23984540735072
"PLCE1",-1.71304456,9.17860592,-4.73555993398986,0.000124212183006227,0.00699623466833939,1.22957318905154
"NBN",0.67640375,11.613772675,4.73357968426031,0.00012478578989845,0.00699623466833939,1.22522988564937
"ZNF586",-0.476214749999999,8.878485525,-4.73344161862509,0.000124825882268054,0.00699623466833939,1.22492705635201
"COL4A2",1.39436425,11.302578875,4.73258493316817,0.000125074943287468,0.00699623466833939,1.22304800194632
"ACSS2",-0.996908149999999,9.494835575,-4.72964104421122,0.000125934645660177,0.00699623466833939,1.2165905529158
"CTSL",1.58858385,11.335616825,4.72959028561127,0.000125949520945957,0.00699623466833939,1.21647920907952
"UBE2E2",1.0309983,9.65121915,4.72915747180035,0.000126076433286629,0.00699623466833939,1.21552978466941
"EMILIN2",0.88273985,8.879069775,4.72865760427605,0.000126223168433348,0.00699623466833939,1.21443325728742
"CYP2C19",-2.38677256,6.51864281,-4.72568409734166,0.000127099611101248,0.00702724558036354,1.20791017107055
"IPO9-AS1",-2.27375401,4.580002055,-4.72427631152964,0.000127516700158028,0.00703244388440092,1.20482168671916
"LINC02992",-1.5765024,3.81082831,-4.72261298864315,0.000128011281666172,0.00703244388440092,1.20117244519482
"PPT1",0.591205300000006,12.67469605,4.72216371153703,0.000128145204514815,0.00703244388440092,1.2001867283981
"CALD1",1.10445395,13.577243925,4.71468774381229,0.000130394583131738,0.00712561006024645,1.1837827423283
"ITGB5",0.833142199999999,10.9832075,4.71438777879637,0.000130485665259125,0.00712561006024645,1.18312448508917
"PLXNA1",0.899401899999997,9.41494405,4.71291940991088,0.000130932453231782,0.00713244083685956,1.17990215557414
"TMCO4",-0.650823050000001,8.557727375,-4.71114256759045,0.000131475170273803,0.00714445098073649,1.17600272223353
"GNB4",0.9603681,11.30286075,4.70759676707895,0.000132565002198019,0.00718606030252392,1.16822063594301
"TPTEP2",-1.00013664,6.32934838,-4.7059530936128,0.000133073292137419,0.00719601941458223,1.16461297618546
"PELO",0.654128150000002,9.923255275,4.70157757886973,0.00013443599939295,0.00722445539494474,1.15500854179196
"DNMBP",-1.0519054,10.47404,-4.70075596954824,0.00013469344928225,0.00722445539494474,1.15320495916695
"COL6A5",-1.8283797,5.72664447,-4.70074702393297,0.000134696255115968,0.00722445539494474,1.15318532170447
"ATXN7L3B",-0.895944300000004,11.02230955,-4.70008981185872,0.000134902554395703,0.00722445539494474,1.15174259435303
